Age,Gender,City,Total_Spending,Visit_Frequency,Avg_Session_Duration,Avg_Pages_Viewed,Avg_Delivery_Time,Avg_Rating,Is_Returning_Customer,Promotion_Response,Most_Used_Payment,Most_Used_Device,Favourite_Category,Monthly_Sales,Annual_Income
0.38596491228070173,1,1,0.04317689992881399,0.2222222222222222,0.5208333333333334,0.49999999999999994,0.4385964912280702,0.5833333333333334,1,1,2,1,1,0.028416435785349248,0.03697281972755748
0.26315789473684215,1,6,0.015719406557925725,0.1111111111111111,0.5625,0.5714285714285714,0.21052631578947367,0.75,1,1,2,0,0,0.015441627096187936,0.016569013702694237
0.42105263157894735,1,9,0.05959888070206843,0.1111111111111111,0.28125,0.46428571428571425,0.2631578947368421,0.625,0,0,2,0,5,0.05933348471795917,0.0697106619216947
0.6140350877192983,1,7,0.00728930627118614,0.0,0.625,0.9285714285714286,0.15789473684210525,1.0,0,1,2,0,3,0.014582726856087174,0.0064477496216865885
0.24561403508771928,1,1,0.047584782590226755,0.2222222222222222,0.41666666666666663,0.5238095238095237,0.24561403508771928,0.6666666666666666,0,0,2,1,3,0.03135585354215979,0.03618695151664224
0.24561403508771928,0,6,0.024332263073343335,0.2222222222222222,0.625,0.5238095238095237,0.3508771929824561,0.8333333333333333,1,1,2,1,0,0.015849799046461308,0.02117929520199543
0.6140350877192983,0,1,0.026025869983860157,0.0,0.6875,0.49999999999999994,0.3157894736842105,0.75,1,1,1,1,3,0.05206642978727692,0.02132754003155416
0.45614035087719296,0,9,0.11040471712595777,0.2222222222222222,0.6875,0.49999999999999994,0.2631578947368421,0.9166666666666667,0,1,3,0,6,0.07324762908157952,0.1269064365649095
0.19298245614035092,1,1,0.00902084744754748,0.0,0.3125,0.6428571428571428,0.05263157894736842,0.5,0,0,3,0,3,0.018046786545108367,0.009630605922305111
0.4035087719298246,1,8,0.027796333297572386,0.2222222222222222,0.5208333333333334,0.49999999999999994,0.1929824561403509,0.75,1,0,2,1,0,0.018159830939341603,0.021995068300203365
0.19298245614035092,1,8,0.12475177258723745,0.6666666666666665,0.4375,0.5204081632653061,0.24060150375939848,0.8928571428571428,1,1,2,1,0,0.035169624327560184,0.13640202026233839
0.19298245614035092,2,6,0.015413166390951728,0.0,0.125,0.35714285714285715,0.42105263157894735,0.75,0,0,3,0,7,0.030835032457772877,0.015091683834725972
0.33333333333333337,0,6,0.012915234499950311,0.1111111111111111,0.40625,0.3214285714285714,0.42105263157894735,1.0,1,1,4,1,4,0.012636663656760855,0.0150637694470629
0.0,0,9,0.010595514628697629,0.2222222222222222,0.5625,0.2857142857142857,0.2982456140350877,0.5,1,0,2,0,0,0.006689382265745631,0.012221904690138449
0.0,1,1,0.3436455264140047,0.3333333333333333,0.484375,0.5357142857142856,0.22368421052631576,0.5625,0,1,1,1,2,0.1714479307045768,0.3038782041712342
0.17543859649122806,0,6,0.1533413667044231,1.0,0.525,0.4785714285714285,0.2631578947368421,0.65,1,1,2,1,4,0.03016894010406013,0.17499449058138228
0.07017543859649122,1,1,0.017568899592147372,0.0,0.4375,0.49999999999999994,0.2631578947368421,1.0,1,0,3,1,5,0.035147715623782716,0.018549229084232732
0.3508771929824561,0,3,0.061856167094118675,0.3333333333333333,0.484375,0.5178571428571428,0.2763157894736842,0.875,1,0,2,1,0,0.030513488350399673,0.04495240099278539
0.10526315789473684,0,5,0.013016590116503638,0.0,0.6875,0.49999999999999994,0.15789473684210525,0.75,1,1,4,1,3,0.026040527205852853,0.013330376019597892
0.0,0,6,0.0506359225247941,0.1111111111111111,0.21875,0.5357142857142856,0.5526315789473684,0.875,1,0,2,1,0,0.05036799705294054,0.048987096349186715
0.5964912280701754,0,6,0.10246400838347275,0.2222222222222222,0.6041666666666666,0.4047619047619047,0.3157894736842105,0.8333333333333333,0,1,4,1,1,0.06795232925800387,0.09317263366323496
0.24561403508771928,1,8,0.01816261036747437,0.3333333333333333,0.640625,0.41071428571428564,0.18421052631578946,0.75,0,0,1,0,0,0.008660544482672684,0.018151555693942674
0.29824561403508765,0,0,0.001803260647723638,0.0,0.5625,0.35714285714285715,0.47368421052631576,1.0,1,0,1,1,3,0.0036075391124710692,0.0017408341046519398
0.0,0,3,0.006316647986016481,0.1111111111111111,0.46875,0.39285714285714285,0.3157894736842105,0.875,0,1,2,0,1,0.006036214917946963,0.007300773498677503
0.17543859649122806,1,0,0.020693537166788473,0.1111111111111111,0.34375,0.49999999999999994,0.18421052631578946,1.0,1,1,2,0,5,0.020417161482929012,0.022205682118157006
0.3157894736842105,1,7,0.015338285730769056,0.1111111111111111,0.53125,0.35714285714285715,0.4473684210526316,1.0,0,0,3,1,0,0.01506039871074054,0.01656043559714752
0.05263157894736842,1,0,0.0506448133683514,0.3333333333333333,0.453125,0.48214285714285715,0.35526315789473684,0.8125,0,1,2,1,6,0.024906229477353468,0.057294873089061116
0.36842105263157887,1,1,0.016816339078596438,0.1111111111111111,0.5625,0.46428571428571425,0.10526315789473684,0.75,1,1,0,0,1,0.016538869188465755,0.02023707798445799
0.15789473684210525,1,6,0.30193778898946083,0.7777777777777777,0.6015625,0.5714285714285714,0.22368421052631576,0.5625,1,1,0,0,6,0.07501187262584538,0.24306436470123785
0.22807017543859642,0,0,0.38168667995551425,0.6666666666666665,0.5,0.5714285714285714,0.2857142857142857,0.7857142857142858,1,1,2,0,0,0.10860031531029063,0.4186033043241709
0.15789473684210525,1,7,0.009884642292715417,0.2222222222222222,0.45833333333333337,0.4761904761904761,0.2807017543859649,0.8333333333333333,0,0,0,1,4,0.006215333628856149,0.008745165337060306
0.6842105263157895,1,4,0.0006140609283581753,0.0,0.75,0.49999999999999994,0.21052631578947367,0.5,1,0,3,2,1,0.0012284684520171012,0.0004366777044610415
0.2807017543859649,0,1,0.007924705224081858,0.1111111111111111,0.5,0.6785714285714286,0.3157894736842105,0.625,0,1,2,1,5,0.007644725975052367,0.006053251552234265
0.07017543859649122,0,8,0.12423511578940713,0.1111111111111111,0.59375,0.5714285714285714,0.42105263157894735,1.0,1,1,0,0,2,0.12398796116727427,0.11609911361155781
0.45614035087719296,0,8,0.004098678879919674,0.1111111111111111,0.4375,0.6428571428571428,0.3157894736842105,0.75,1,1,1,1,1,0.003817619866089824,0.005016343423744671
0.03508771929824561,1,6,0.007099832516264811,0.2222222222222222,0.47916666666666663,0.49999999999999994,0.3508771929824561,0.9166666666666667,1,1,1,1,1,0.004358269833148187,0.006263012298918069
0.33333333333333337,0,5,0.07083275789818087,0.0,0.6875,0.14285714285714285,0.736842105263158,1.0,0,0,2,2,5,0.14170549603267535,0.062479745481447364
0.0,0,7,0.02205541682546701,0.2222222222222222,0.5,0.5476190476190474,0.15789473684210525,0.6666666666666666,0,0,4,1,4,0.014331473173333352,0.01983708234460004
0.017543859649122806,1,8,0.06456767680479678,0.2222222222222222,0.5,0.5952380952380953,0.2807017543859649,1.0,0,0,2,1,0,0.04268097824508063,0.05370401175721781
0.33333333333333337,1,7,0.05652758818877119,0.2222222222222222,0.5208333333333334,0.2857142857142857,0.3333333333333333,0.9166666666666667,0,0,3,1,7,0.03731940647476919,0.06137648736530361
0.4385964912280701,0,0,0.11204991833266256,0.3333333333333333,0.578125,0.46428571428571425,0.21052631578947367,0.625,0,1,2,0,0,0.05561744670263137,0.12301268753942494
0.33333333333333337,0,7,0.07095742728228448,0.1111111111111111,0.34375,0.49999999999999994,0.2631578947368421,0.75,1,1,3,1,4,0.07069523685863857,0.054110879360082804
0.26315789473684215,0,6,0.025003422974769568,0.1111111111111111,0.59375,0.5357142857142856,0.49999999999999994,1.0,1,1,2,1,3,0.02472826360846007,0.027045961110376524
